year,territory,territory_order,territory_type,main_use_destination,num_premises
2013,Sant Andreu,60,Neighbourhood,Sports,58.0
2013,la Vall d'Hebron,41,Neighbourhood,Industry,274.0
2013,la Bordeta,16,Neighbourhood,Offices,231.0
2013,Horta-Guinardó,7,District,Education and culture,931.0
2013,Sant Martí de Provençals,72,Neighbourhood,Housing,11713.0
2013,Verdun,51,Neighbourhood,Housing,6025.0
2013,la Sagrada Família,6,Neighbourhood,Commerce,2786.0
2013,la Nova Esquerra de l'Eixample,9,Neighbourhood,Parking,18036.0
2013,Sants-Montjuïc,3,District,Entertainment,71.0
2013,Torre Baró,54,Neighbourhood,Healthcare,3.0
2013,el Congrés i els Indians,62,Neighbourhood,Tourism and hospitality,29.0
2013,Ciutat Meridiana,55,Neighbourhood,Religious,8.0
2013,el Congrés i els Indians,62,Neighbourhood,Offices,71.0
2013,la Trinitat Vella,57,Neighbourhood,Industry,310.0
2013,la Dreta de l'Eixample,7,Neighbourhood,Tourism and hospitality,839.0
2013,el Fort Pienc,5,Neighbourhood,Offices,639.0
2013,Sants-Badal,17,Neighbourhood,Industry,853.0
2013,la Prosperitat,52,Neighbourhood,Healthcare,18.0
2013,la Maternitat i Sant Ramon,20,Neighbourhood,Sports,154.0
2013,la Font de la Guatlla,14,Neighbourhood,Education and culture,33.0
2013,Sarrià-Sant Gervasi,5,District,Housing,77261.0
2013,Nou Barris,8,District,Commerce,6882.0
2013,la Guineueta,48,Neighbourhood,Offices,80.0
2013,el Clot,65,Neighbourhood,Religious,3.0
2013,Sarrià,23,Neighbourhood,Other,18.0
2013,el Congrés i els Indians,62,Neighbourhood,Other,6.0
2013,la Vall d'Hebron,41,Neighbourhood,Housing,3809.0
2013,el Turó de la Peira,46,Neighbourhood,Offices,31.0
2013,L'Eixample,2,District,Commerce,17653.0
2013,Ciutat Meridiana,55,Neighbourhood,Sports,3.0
2013,el Barri Gòtic,2,Neighbourhood,Entertainment,23.0
2013,la Trinitat Vella,57,Neighbourhood,Tourism and hospitality,10.0
2013,el Camp de l'Arpa del Clot,64,Neighbourhood,Sports,16.0
2013,Sants-Montjuïc,3,District,Commerce,10363.0
2013,el Besòs i el Maresme,70,Neighbourhood,Offices,193.0
2013,Ciutat Meridiana,55,Neighbourhood,Healthcare,7.0
2013,Vilapicina i la Torre Llobeta,44,Neighbourhood,Other,14.0
2013,el Carmel,37,Neighbourhood,Entertainment,5.0
2013,el Carmel,37,Neighbourhood,Sports,20.0
2013,la Marina de Port,13,Neighbourhood,Commerce,812.0
2013,la Verneda i la Pau,73,Neighbourhood,Parking,2775.0
2013,Navas,63,Neighbourhood,Healthcare,11.0
2013,el Barri Gòtic,2,Neighbourhood,Religious,67.0
2013,la Vila Olímpica del Poblenou,67,Neighbourhood,Tourism and hospitality,35.0
2013,les Corts,19,Neighbourhood,Sports,58.0
2013,la Teixonera,38,Neighbourhood,Religious,6.0
2013,Sant Andreu,9,District,Industry,6518.0
2013,la Nova Esquerra de l'Eixample,9,Neighbourhood,Housing,30153.0
2013,Horta,43,Neighbourhood,Sports,50.0
2013,el Poble Sec,11,Neighbourhood,Healthcare,50.0
2013,Pedralbes,21,Neighbourhood,Industry,291.0
2013,les Tres Torres,24,Neighbourhood,Education and culture,70.0
2013,Sants,18,Neighbourhood,Tourism and hospitality,139.0
2013,la Nova Esquerra de l'Eixample,9,Neighbourhood,Healthcare,127.0
2013,la Font de la Guatlla,14,Neighbourhood,Tourism and hospitality,28.0
2013,Sant Gervasi- Galvany,26,Neighbourhood,Sports,90.0
2013,el Besòs i el Maresme,70,Neighbourhood,Other,15.0
2013,la Font d'en Fargues,36,Neighbourhood,Parking,2533.0
2013,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Offices,824.0
2013,Barcelona,1,Municipality,Offices,31260.0
2013,les Roquetes,50,Neighbourhood,Offices,24.0
2013,Sarrià,23,Neighbourhood,Tourism and hospitality,99.0
2013,Sants-Montjuïc,3,District,Sports,251.0
2013,el Barri Gòtic,2,Neighbourhood,Tourism and hospitality,863.0
2013,Ciutat Vella,1,District,Tourism and hospitality,2267.0
2013,Verdun,51,Neighbourhood,Religious,7.0
2013,L'Eixample,2,District,Offices,12058.0
2013,la Trinitat Vella,57,Neighbourhood,Education and culture,31.0
2013,Horta,43,Neighbourhood,Entertainment,14.0
2013,la Nova Esquerra de l'Eixample,9,Neighbourhood,Education and culture,204.0
2013,Vallcarca i els Penitents,28,Neighbourhood,Housing,8982.0
2013,la Marina de Port,13,Neighbourhood,Religious,8.0
2013,les Corts,19,Neighbourhood,Industry,1925.0
2014,Sarrià-Sant Gervasi,5,District,Offices,5060.0
2014,la Trinitat Vella,57,Neighbourhood,Other,23.0
2014,la Nova Esquerra de l'Eixample,9,Neighbourhood,Offices,1806.0
2014,la Font d'en Fargues,36,Neighbourhood,Healthcare,32.0
2014,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Other,107.0
2014,Barcelona,1,Municipality,Industry,66729.0
2014,Sant Gervasi- la Bonanova,25,Neighbourhood,Sports,210.0
2014,el Clot,65,Neighbourhood,Tourism and hospitality,33.0
2014,la Trinitat Nova,53,Neighbourhood,Sports,6.0
2014,la Sagrera,61,Neighbourhood,Religious,9.0
2014,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Housing,3465.0
2014,Pedralbes,21,Neighbourhood,Industry,281.0
2014,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Education and culture,59.0
2014,Vallbona,56,Neighbourhood,Other,28.0
2014,Can Baró,34,Neighbourhood,Industry,420.0
2014,el Bon Pastor,59,Neighbourhood,Other,9.0
2014,Porta,45,Neighbourhood,Commerce,1003.0
2014,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Healthcare,140.0
2014,Sants,18,Neighbourhood,Religious,19.0
2014,el Barri Gòtic,2,Neighbourhood,Education and culture,232.0
2014,Sant Andreu,9,District,Sports,102.0
2014,la Dreta de l'Eixample,7,Neighbourhood,Tourism and hospitality,851.0
2014,la Vall d'Hebron,41,Neighbourhood,Commerce,69.0
2014,la Font d'en Fargues,36,Neighbourhood,Sports,52.0
2014,la Sagrera,61,Neighbourhood,Tourism and hospitality,21.0
2014,el Clot,65,Neighbourhood,Parking,6098.0
2014,Canyelles,49,Neighbourhood,Other,1.0
2014,Vallcarca i els Penitents,28,Neighbourhood,Offices,116.0
2014,les Roquetes,50,Neighbourhood,Parking,1417.0
2014,Vallbona,56,Neighbourhood,Religious,1.0
2014,el Carmel,37,Neighbourhood,Education and culture,109.0
2014,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Tourism and hospitality,27.0
2014,la Trinitat Vella,57,Neighbourhood,Religious,10.0
2014,Sant Martí,10,District,Parking,55253.0
2014,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Parking,5449.0
2014,el Turó de la Peira,46,Neighbourhood,Healthcare,11.0
2014,la Vila de Gràcia,31,Neighbourhood,Commerce,3750.0
2014,el Carmel,37,Neighbourhood,Healthcare,37.0
2014,Montbau,40,Neighbourhood,Industry,497.0
2014,la Clota,42,Neighbourhood,Commerce,39.0
2014,Vallcarca i els Penitents,28,Neighbourhood,Industry,524.0
2014,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Healthcare,21.0
2014,Navas,63,Neighbourhood,Tourism and hospitality,36.0
2014,el Baix Guinardó,33,Neighbourhood,Healthcare,76.0
2014,la Trinitat Nova,53,Neighbourhood,Commerce,218.0
2014,Can Peguera,47,Neighbourhood,Education and culture,21.0
2014,Vilapicina i la Torre Llobeta,44,Neighbourhood,Parking,5179.0
2014,la Teixonera,38,Neighbourhood,Housing,5845.0
2014,Ciutat Vella,1,District,Other,293.0
2014,el Barri Gòtic,2,Neighbourhood,Entertainment,23.0
2014,la Barceloneta,3,Neighbourhood,Industry,75.0
2014,Can Baró,34,Neighbourhood,Housing,4797.0
2014,Sarrià,23,Neighbourhood,Housing,12745.0
2014,Sant Genís dels Agudells,39,Neighbourhood,Sports,19.0
2014,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Other,71.0
2014,Sant Andreu,60,Neighbourhood,Education and culture,177.0
2014,el Clot,65,Neighbourhood,Sports,12.0
2014,les Corts,19,Neighbourhood,Sports,58.0
2014,Pedralbes,21,Neighbourhood,Healthcare,40.0
2014,Sant Genís dels Agudells,39,Neighbourhood,Education and culture,49.0
2014,Sant Martí de Provençals,72,Neighbourhood,Education and culture,142.0
2014,Les Corts,4,District,Other,165.0
2014,Pedralbes,21,Neighbourhood,Commerce,232.0
2014,el Poblenou,68,Neighbourhood,Entertainment,3.0
2014,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Religious,31.0
2014,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Religious,52.0
2014,la Nova Esquerra de l'Eixample,9,Neighbourhood,Commerce,2630.0
2014,el Carmel,37,Neighbourhood,Offices,108.0
2014,la Maternitat i Sant Ramon,20,Neighbourhood,Healthcare,53.0
2014,Barcelona,1,Municipality,Entertainment,805.0
2014,la Guineueta,48,Neighbourhood,Other,11.0
2014,el Turó de la Peira,46,Neighbourhood,Other,1.0
2014,Porta,45,Neighbourhood,Entertainment,10.0
2014,Sant Martí de Provençals,72,Neighbourhood,Healthcare,32.0
2014,el Camp de l'Arpa del Clot,64,Neighbourhood,Healthcare,28.0
2014,el Poblenou,68,Neighbourhood,Tourism and hospitality,114.0
2014,la Vila de Gràcia,31,Neighbourhood,Offices,962.0
2014,Gràcia,6,District,Education and culture,528.0
2014,Sant Andreu,9,District,Entertainment,30.0
2014,Sarrià,23,Neighbourhood,Tourism and hospitality,101.0
2014,la Vila Olímpica del Poblenou,67,Neighbourhood,Commerce,390.0
2014,la Maternitat i Sant Ramon,20,Neighbourhood,Commerce,799.0
2014,Verdun,51,Neighbourhood,Other,1.0
2014,Vilapicina i la Torre Llobeta,44,Neighbourhood,Housing,12215.0
2014,el Poblenou,68,Neighbourhood,Other,6.0
2014,Vallcarca i els Penitents,28,Neighbourhood,Commerce,611.0
2014,el Baix Guinardó,33,Neighbourhood,Parking,4627.0
2014,la Barceloneta,3,Neighbourhood,Tourism and hospitality,230.0
2014,Sant Gervasi- Galvany,26,Neighbourhood,Commerce,3906.0
2014,el Congrés i els Indians,62,Neighbourhood,Industry,450.0
2014,el Coll,29,Neighbourhood,Parking,1879.0
2014,el Putxet i el Farró,27,Neighbourhood,Housing,16294.0
2014,L'Eixample,2,District,Education and culture,1074.0
2014,les Tres Torres,24,Neighbourhood,Education and culture,70.0
2014,la Clota,42,Neighbourhood,Religious,3.0
2014,Vallcarca i els Penitents,28,Neighbourhood,Healthcare,134.0
2015,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Tourism and hospitality,109.0
2015,Sant Andreu,9,District,Commerce,7108.0
2015,Verdun,51,Neighbourhood,Parking,1606.0
2015,Les Corts,4,District,Entertainment,25.0
2015,la Bordeta,16,Neighbourhood,Housing,8529.0
2015,Sant Martí de Provençals,72,Neighbourhood,Parking,3407.0
2015,Canyelles,49,Neighbourhood,Education and culture,16.0
2015,la Sagrada Família,6,Neighbourhood,Healthcare,91.0
2015,la Trinitat Vella,57,Neighbourhood,Tourism and hospitality,10.0
2015,la Dreta de l'Eixample,7,Neighbourhood,Tourism and hospitality,897.0
2015,el Camp de l'Arpa del Clot,64,Neighbourhood,Religious,15.0
2015,el Barri Gòtic,2,Neighbourhood,Commerce,1810.0
2015,Horta,43,Neighbourhood,Other,8.0
2015,el Bon Pastor,59,Neighbourhood,Industry,1895.0
2015,el Camp de l'Arpa del Clot,64,Neighbourhood,Healthcare,24.0
2015,la Nova Esquerra de l'Eixample,9,Neighbourhood,Tourism and hospitality,216.0
2015,Montbau,40,Neighbourhood,Housing,2576.0
2015,Hostafrancs,15,Neighbourhood,Sports,19.0
2015,Nou Barris,8,District,Housing,77069.0
2015,les Tres Torres,24,Neighbourhood,Housing,7034.0
2015,la Vila de Gràcia,31,Neighbourhood,Commerce,3760.0
2015,Nou Barris,8,District,Other,78.0
2015,Horta,43,Neighbourhood,Sports,53.0
2015,les Corts,19,Neighbourhood,Tourism and hospitality,202.0
2015,el Turó de la Peira,46,Neighbourhood,Commerce,793.0
2015,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Sports,37.0
2015,la Nova Esquerra de l'Eixample,9,Neighbourhood,Education and culture,204.0
2015,Horta,43,Neighbourhood,Housing,13620.0
2015,el Putxet i el Farró,27,Neighbourhood,Tourism and hospitality,79.0
2015,Hostafrancs,15,Neighbourhood,Education and culture,113.0
2015,Sants-Badal,17,Neighbourhood,Education and culture,33.0
2015,Sant Gervasi- Galvany,26,Neighbourhood,Religious,135.0
2015,Sarrià,23,Neighbourhood,Entertainment,1.0
2015,Torre Baró,54,Neighbourhood,Religious,1.0
2015,la Vila de Gràcia,31,Neighbourhood,Offices,960.0
2015,Sant Martí de Provençals,72,Neighbourhood,Offices,119.0
2015,Horta,43,Neighbourhood,Religious,82.0
2015,Sant Martí de Provençals,72,Neighbourhood,Commerce,992.0
2015,la Sagrada Família,6,Neighbourhood,Housing,27520.0
2015,el Raval,1,Neighbourhood,Housing,23432.0
2015,la Marina de Port,13,Neighbourhood,Education and culture,73.0
2015,les Roquetes,50,Neighbourhood,Healthcare,6.0
2015,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Housing,6304.0
2015,el Raval,1,Neighbourhood,Offices,870.0
2015,el Bon Pastor,59,Neighbourhood,Sports,6.0
2015,el Barri Gòtic,2,Neighbourhood,Other,117.0
2015,Hostafrancs,15,Neighbourhood,Healthcare,13.0
2015,la Marina del Prat Vermell,12,Neighbourhood,Other,146.0
2015,L'Eixample,2,District,Sports,187.0
2015,Sant Andreu,9,District,Religious,96.0
2015,el Carmel,37,Neighbourhood,Offices,108.0
2015,el Parc i la Llacuna del Poblenou,66,Neighbourhood,Sports,19.0
2015,la Verneda i la Pau,73,Neighbourhood,Offices,133.0
2015,el Besòs i el Maresme,70,Neighbourhood,Healthcare,16.0
2015,Sant Genís dels Agudells,39,Neighbourhood,Entertainment,10.0
2015,Ciutat Meridiana,55,Neighbourhood,Housing,3866.0
2015,Sant Andreu,60,Neighbourhood,Entertainment,14.0
2015,Porta,45,Neighbourhood,Parking,5266.0
2015,Porta,45,Neighbourhood,Entertainment,10.0
2015,el Baix Guinardó,33,Neighbourhood,Sports,34.0
2015,el Turó de la Peira,46,Neighbourhood,Offices,27.0
2015,la Maternitat i Sant Ramon,20,Neighbourhood,Entertainment,1.0
2015,la Nova Esquerra de l'Eixample,9,Neighbourhood,Offices,1806.0
2015,Diagonal Mar i el Front Marítim del Poblenou,69,Neighbourhood,Industry,163.0
2015,el Besòs i el Maresme,70,Neighbourhood,Other,14.0
2015,Sant Gervasi- la Bonanova,25,Neighbourhood,Sports,209.0
2015,Navas,63,Neighbourhood,Commerce,868.0
2015,Vilapicina i la Torre Llobeta,44,Neighbourhood,Commerce,1242.0
2015,el Poblenou,68,Neighbourhood,Commerce,1680.0
2015,Can Peguera,47,Neighbourhood,Religious,2.0
2015,Horta,43,Neighbourhood,Industry,971.0
2015,Barcelona,1,Municipality,Tourism and hospitality,7949.0
2015,el Poblenou,68,Neighbourhood,Tourism and hospitality,114.0
2016,Horta-Guinardó,7,District,Offices,756.0
2016,Sant Antoni,10,Neighbourhood,Offices,801.0
2016,el Poblenou,68,Neighbourhood,Industry,1323.0
2016,Sant Andreu,60,Neighbourhood,Industry,2236.0
2016,Horta,43,Neighbourhood,Housing,13627.0
2016,la Font de la Guatlla,14,Neighbourhood,Sports,6.0
2016,Vallbona,56,Neighbourhood,Religious,1.0
2016,Verdun,51,Neighbourhood,Sports,4.0
2016,L'Eixample,2,District,Education and culture,1077.0
2016,la Salut,30,Neighbourhood,Parking,3403.0
2016,Pedralbes,21,Neighbourhood,Entertainment,5.0
2016,Sarrià-Sant Gervasi,5,District,Tourism and hospitality,727.0
2016,Sant Genís dels Agudells,39,Neighbourhood,Housing,3560.0
2016,Sants,18,Neighbourhood,Entertainment,18.0
2016,el Guinardó,35,Neighbourhood,Tourism and hospitality,60.0
2016,la Sagrera,61,Neighbourhood,Housing,13483.0
2016,la Font de la Guatlla,14,Neighbourhood,Industry,214.0
2016,les Corts,19,Neighbourhood,Tourism and hospitality,202.0
2016,la Barceloneta,3,Neighbourhood,Education and culture,64.0
2016,el Coll,29,Neighbourhood,Sports,13.0
2016,el Fort Pienc,5,Neighbourhood,Other,11.0
2016,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Other,71.0
2016,Sants-Badal,17,Neighbourhood,Parking,5498.0
2016,la Vall d'Hebron,41,Neighbourhood,Sports,31.0
2016,la Sagrera,61,Neighbourhood,Other,8.0
2016,la Vall d'Hebron,41,Neighbourhood,Offices,2.0
2016,Sarrià-Sant Gervasi,5,District,Industry,7388.0
2016,la Font d'en Fargues,36,Neighbourhood,Tourism and hospitality,11.0
2016,Nou Barris,8,District,Sports,149.0
2016,el Raval,1,Neighbourhood,Entertainment,87.0
2016,Sant Gervasi- Galvany,26,Neighbourhood,Religious,135.0
2016,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Education and culture,240.0
2016,Hostafrancs,15,Neighbourhood,Parking,4622.0
2016,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Other,49.0
2016,Sants-Badal,17,Neighbourhood,Healthcare,44.0
2016,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Industry,366.0
2016,la Maternitat i Sant Ramon,20,Neighbourhood,Sports,157.0
2016,Horta,43,Neighbourhood,Offices,100.0
2016,la Guineueta,48,Neighbourhood,Tourism and hospitality,18.0
2016,Canyelles,49,Neighbourhood,Sports,11.0
2016,la Verneda i la Pau,73,Neighbourhood,Housing,13059.0
2016,la Trinitat Vella,57,Neighbourhood,Sports,12.0
2016,Sarrià-Sant Gervasi,5,District,Other,186.0
2016,la Font de la Guatlla,14,Neighbourhood,Offices,66.0
2016,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Healthcare,50.0
2016,la Dreta de l'Eixample,7,Neighbourhood,Sports,48.0
2016,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Entertainment,5.0
2016,Sarrià,23,Neighbourhood,Healthcare,193.0
2016,Horta,43,Neighbourhood,Commerce,1372.0
2016,el Poblenou,68,Neighbourhood,Other,6.0
2016,Vilapicina i la Torre Llobeta,44,Neighbourhood,Sports,19.0
2016,Provençals del Poblenou,71,Neighbourhood,Commerce,505.0
2016,la Font d'en Fargues,36,Neighbourhood,Industry,463.0
2016,el Poble Sec,11,Neighbourhood,Offices,333.0
2016,el Camp de l'Arpa del Clot,64,Neighbourhood,Healthcare,24.0
2016,el Besòs i el Maresme,70,Neighbourhood,Industry,477.0
2016,L'Eixample,2,District,Sports,209.0
2016,Sant Genís dels Agudells,39,Neighbourhood,Tourism and hospitality,5.0
2016,Torre Baró,54,Neighbourhood,Industry,186.0
2016,Sant Gervasi- la Bonanova,25,Neighbourhood,Other,30.0
2016,el Baix Guinardó,33,Neighbourhood,Entertainment,2.0
2016,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Entertainment,48.0
2016,Torre Baró,54,Neighbourhood,Education and culture,21.0
2016,les Roquetes,50,Neighbourhood,Education and culture,60.0
2016,la Maternitat i Sant Ramon,20,Neighbourhood,Housing,11683.0
2016,la Marina del Prat Vermell,12,Neighbourhood,Tourism and hospitality,18.0
2016,Vallbona,56,Neighbourhood,Education and culture,6.0
2016,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Other,116.0
2016,Sants-Badal,17,Neighbourhood,Commerce,1070.0
2016,la Barceloneta,3,Neighbourhood,Tourism and hospitality,229.0
2016,Ciutat Meridiana,55,Neighbourhood,Housing,3957.0
2016,Vilapicina i la Torre Llobeta,44,Neighbourhood,Other,14.0
2016,"Sant Pere, Santa Caterina i la Ribera",4,Neighbourhood,Religious,49.0
2016,Barcelona,1,Municipality,Sports,2977.0
2016,Navas,63,Neighbourhood,Entertainment,16.0
2016,Sant Martí,10,District,Parking,57263.0
2016,Sant Andreu,9,District,Sports,121.0
2016,el Baix Guinardó,33,Neighbourhood,Commerce,1001.0
2016,la Vila Olímpica del Poblenou,67,Neighbourhood,Education and culture,26.0
2016,Sant Genís dels Agudells,39,Neighbourhood,Commerce,176.0
2016,la Dreta de l'Eixample,7,Neighbourhood,Housing,27085.0
2016,la Marina del Prat Vermell,12,Neighbourhood,Commerce,1013.0
2016,Ciutat Vella,1,District,Housing,57837.0
2016,la Guineueta,48,Neighbourhood,Healthcare,27.0
2016,Ciutat Vella,1,District,Sports,72.0
2016,Gràcia,6,District,Other,87.0
2016,Vallcarca i els Penitents,28,Neighbourhood,Religious,27.0
2016,la Marina de Port,13,Neighbourhood,Industry,693.0
2016,l'Antiga Esquerra de l'Eixample,8,Neighbourhood,Sports,35.0
2016,Montbau,40,Neighbourhood,Industry,497.0
2016,Hostafrancs,15,Neighbourhood,Commerce,1471.0
2016,el Bon Pastor,59,Neighbourhood,Housing,5358.0
2016,Sants-Montjuïc,3,District,Industry,8136.0
2016,la Vila de Gràcia,31,Neighbourhood,Sports,47.0
2016,Provençals del Poblenou,71,Neighbourhood,Sports,5.0
2016,la Guineueta,48,Neighbourhood,Other,11.0
2016,Sarrià-Sant Gervasi,5,District,Education and culture,1418.0
2016,Sant Gervasi- Galvany,26,Neighbourhood,Parking,15669.0
2017,Sant Andreu,9,District,Housing,70958.0
2017,el Camp d'en Grassot i Gràcia Nova,32,Neighbourhood,Entertainment,6.0
2017,la Bordeta,16,Neighbourhood,Housing,8564.0
2017,la Vila Olímpica del Poblenou,67,Neighbourhood,Tourism and hospitality,34.0
2017,Horta,43,Neighbourhood,Other,5.0
2017,la Clota,42,Neighbourhood,Housing,428.0
2017,"Vallvidrera, el Tibidabo i les Planes",22,Neighbourhood,Offices,14.0
2017,el Guinardó,35,Neighbourhood,Parking,7416.0
2017,Sarrià-Sant Gervasi,5,District,Entertainment,118.0
2017,el Raval,1,Neighbourhood,Sports,32.0
2017,les Roquetes,50,Neighbourhood,Parking,1541.0
2017,Nou Barris,8,District,Healthcare,124.0
2017,la Prosperitat,52,Neighbourhood,Entertainment,8.0
2017,Vilapicina i la Torre Llobeta,44,Neighbourhood,Sports,19.0
2017,el Clot,65,Neighbourhood,Commerce,1319.0
2017,la Teixonera,38,Neighbourhood,Parking,3266.0
2017,Pedralbes,21,Neighbourhood,Parking,5238.0
2017,la Sagrada Família,6,Neighbourhood,Entertainment,8.0
2017,Les Corts,4,District,Sports,394.0
2017,Ciutat Meridiana,55,Neighbourhood,Commerce,287.0
2017,les Tres Torres,24,Neighbourhood,Tourism and hospitality,28.0
2017,la Barceloneta,3,Neighbourhood,Commerce,455.0
2017,les Corts,19,Neighbourhood,Education and culture,146.0
