district_code,longitude,staircase,number_type,building_entrance,street_type,street_number_start,street_number_end,district_name,neighbourhood_name,generalitat_register_number,floor,door,letter2,number_of_places,expedient_number,letter1,latitude,block,street_name,neighbourhood_code,id
10,"2,19192398178685",A,1,,Carrer,51,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-005804,03,2,,5,10-2013-0322,,"41,3925549647412",,JOAN D'AUSTRIA,67,9845
10,"2,18169368055396",,2,,Carrer,526,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-005814,03,2,,4,10-2013-0329,,"41,4080512243743",,MALLORCA,64,9846
10,"2,18985250050838",E,2,,Carrer,662,,SANT MARTI,el Clot,HUTB-005836,03,2,,6,10-2013-0340,,"41,4141800317142",,MALLORCA,65,9847
10,"2,20592099657866",,1,,Carrer,97,,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-005867,13,6,,8,10-2013-0350,,"41,407646461979",,FLUVIA,69,9848
10,"2,1782278665948",A,1,,Carrer,37,45,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-005882,EN,1,,8,10-2013-0351,,"41,4132130723475",,SANT QUINTI,64,9849
10,"2,19549375160432",,1,,Carrer,89,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-005917,03,1,,3,10-2013-0356,,"41,39445483851",,RAMON TURRO,67,9850
10,"2,20924801490824",,2,,Carrer,378,388,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-005947,15,1,,5,10-2013-0361,,"41,4096438176369",,PALLARS,69,9851
10,"2,2157768251305",,1,,Carrer,21,,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-005956,4,3,,9,10-2013-0362,,"41,408635132252",,JOSEP PLA,69,9852
10,"2,20478058891749",,1,,Rambla,11,,SANT MARTI,el Poblenou,HUTB-005964,03,2,,4,10-2013-0363,,"41,3982478923105",,POBLENOU,68,9853
10,"2,18162684879868",A,2,,Carrer,238,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-005957,05,1,,6,10-2013-0364,,"41,4075124798941",,DOS DE MAIG,64,9854
10,"2,20196491161388",,2,,Passatge,6,,SANT MARTI,el Poblenou,HUTB-006000,02,4,,4,10-2013-0368,,"41,3980147666905",,BORI,68,9855
10,"2,18488478547705",,1,,Carrer,13,15,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-006021,SA,1,,1,10-2013-0373,,"41,3910874776051",,NAPOLS,66,9856
10,"2,20105688508802",,2,,Plaça,8,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-006022,3,1,,3,10-2013-0375,,"41,3931600936763",,TIRANT LO BLANC,67,9857
10,"2,20562065174296",,2,,Carrer,58,,SANT MARTI,el Poblenou,HUTB-006025,02,2,,5,10-2013-0376,,"41,4030333630201",,LOPE DE VEGA,68,9858
10,"2,21043061450629",A,1,,Passeig,223,,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-006065,05,1,,6,10-2013-0378,,"41,4034435343593",,TAULAT,69,9859
10,"2,20348872623686",,2,,Carrer,238,,SANT MARTI,el Poblenou,HUTB-006258,BJ,I2,,5,10-2013-0384,,"41,4036610835881",,PUJADES,68,9860
10,"2,19426638445153",,1,,Carrer,31,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-006297,03,3,,5,10-2013-0391,,"41,392452591459",,ROSA SENSAT,67,9861
10,"2,18496182055859",,1,,Carrer,257,,SANT MARTI,el Clot,HUTB-006309,02,4,,3,10-2013-0398,,"41,4064438963743",,INDEPENDENCIA,65,9862
10,"2,20706927018349",1,1,,Carrer,27,,SANT MARTI,el Poblenou,HUTB-006299,04,4,,4,10-2013-0399,,"41,3988042277915",,FERROCARRIL,68,9863
10,"2,18025257941531",,2,,Carrer,276,280,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006369,02,3,,4,10-2013-0409,B,"41,4139794061323",,INDUSTRIA,64,9864
10,"2,18025257941531",,2,,Carrer,276,280,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006387,03,2,,5,10-2013-0410,B,"41,4139794061323",,INDUSTRIA,64,9865
10,"2,18025257941531",,2,,Carrer,276,280,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006371,03,4,,6,10-2013-0411,B,"41,4139794061323",,INDUSTRIA,64,9866
10,"2,18025257941531",,2,,Carrer,276,280,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006372,03,5,,6,10-2013-0412,B,"41,4139794061323",,INDUSTRIA,64,9867
10,"2,20598878156979",,2,,Carrer,286,,SANT MARTI,el Poblenou,HUTB-006390,02,1,,4,10-2013-0417,,"41,4055655328194",,PUJADES,68,9868
10,"2,18421118931697",,2,,Carrer,258,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006347,01,2,,4,10-2013-0418,,"41,4072871356117",,INDEPENDENCIA,64,9869
10,"2,20051107755832",B,1,,Carrer,173,,SANT MARTI,el Poblenou,HUTB-006395,03,4,,8,10-2013-0424,,"41,3968587483312",,DOCTOR TRUETA,68,9870
10,"2,20494292638819",,2,,Carrer,88,,SANT MARTI,el Poblenou,HUTB-006396,01,1,,2,10-2013-0427,,"41,4052256998485",,ESPRONCEDA,68,9871
10,"2,20494292638819",,2,,Carrer,88,,SANT MARTI,el Poblenou,HUTB-006397,02,1,,3,10-2013-0428,,"41,4052256998485",,ESPRONCEDA,68,9872
10,"2,20224835574803",,1,,Carrer,115,,SANT MARTI,el Poblenou,HUTB-006402,PR,4,,4,10-2013-0429,,"41,4052801531397",,LOPE DE VEGA,68,9873
10,"2,18959051799736",A,1,,Carrer,71,73,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-006475,02,1,,7,10-2013-0440,,"41,3924205188625",,MARINA,66,9874
10,"2,18496182055859",,1,,Carrer,257,259,SANT MARTI,el Clot,HUTB-006510,01,3,,5,10-2013-0443,,"41,4064438963743",,INDEPENDENCIA,65,9875
10,"2,18496182055859",,1,,Carrer,257,259,SANT MARTI,el Clot,HUTB-006511,01,4,,3,10-2013-0444,,"41,4064438963743",,INDEPENDENCIA,65,9876
10,"2,18496182055859",,1,,Carrer,257,259,SANT MARTI,el Clot,HUTB-006512,01,5,,5,10-2013-0445,,"41,4064438963743",,INDEPENDENCIA,65,9877
10,"2,18540271442244",,2,,Carrer,28,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006620,01,1,,6,10-2013-0453,,"41,4090380304057",,ROGENT,64,9878
10,"2,1970106804607",,1,,Avinguda,151,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-006631,1,2,,12,10-2013-0456,,"41,3915039819273",,ICARIA,67,9879
10,"2,20786911894986",,1,,Passatge,29,37,SANT MARTI,el Poblenou,HUTB-007634,,37,,11,10-2013-0467,,"41,4021012221545",,PIQUER,68,9880
10,"2,18857378270088",,1,,Carrer,19,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007636,01,1,,8,10-2013-0468,,"41,3928792395668",,PUJADES,66,9881
10,"2,2076001888191",D,1,,Passeig,45,,SANT MARTI,el Poblenou,HUTB-006717,01,3,,5,10-2013-0477,,"41,3989131560858",,CALVELL,68,9882
10,"2,2076001888191",D,1,,Passeig,45,,SANT MARTI,el Poblenou,HUTB-006718,04,3,,5,10-2013-0478,,"41,3989131560858",,CALVELL,68,9883
10,"2,2076001888191",D,1,,Passeig,45,,SANT MARTI,el Poblenou,HUTB-006719,04,1,,4,10-2013-0479,,"41,3989131560858",,CALVELL,68,9884
10,"2,2076001888191",D,1,,Passeig,45,,SANT MARTI,el Poblenou,HUTB-006720,04,2,,5,10-2013-0480,,"41,3989131560858",,CALVELL,68,9885
10,"2,2076001888191",D,1,,Passeig,45,,SANT MARTI,el Poblenou,HUTB-006727,05,1,,4,10-2013-0481,,"41,3989131560858",,CALVELL,68,9886
10,"2,2076001888191",5,1,,Passeig,45,,SANT MARTI,el Poblenou,HUTB-006716,01,1,,4,10-2013-0482,D,"41,3989131560858",,CALVELL,68,9887
10,"2,18855342790378",,1,,Carrer,43,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-006726,6,3,,6,10-2013-0484,,"41,3917353226394",,SARDENYA,66,9888
10,"2,1932828009758",,1,,Carrer,59,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-006742,PR,3,,5,10-2013-0485,,"41,3951181909688",,PAMPLONA,66,9889
10,"2,1932828009758",,1,,Carrer,59,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-006736,2,1,,5,10-2013-0486,,"41,3951181909688",,PAMPLONA,66,9890
10,"2,1932828009758",,1,,Carrer,59,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-006737,3,2,,5,10-2013-0487,,"41,3951181909688",,PAMPLONA,66,9891
10,"2,1932828009758",,1,,Carrer,59,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-006739,3,3,,4,10-2013-0488,,"41,3951181909688",,PAMPLONA,66,9892
10,"2,19653148401124",,2,,Avinguda,160,,SANT MARTI,Provençals del Poblenou,HUTB-006732,03,4,,7,10-2013-0489,,"41,4059555492744",,DIAGONAL,71,9893
10,"2,18787860666833",,2,,Carrer,604,,SANT MARTI,el Clot,HUTB-006745,EN,2,,4,10-2013-0494,,"41,4091423925933",,ARAGO,65,9894
10,"2,18787860666833",,2,,Carrer,604,,SANT MARTI,el Clot,HUTB-006748,EN,3,,5,10-2013-0495,,"41,4091423925933",,ARAGO,65,9895
10,"2,18787860666833",,2,,Carrer,604,,SANT MARTI,el Clot,HUTB-006747,EN,4,,6,10-2013-0496,,"41,4091423925933",,ARAGO,65,9896
10,"2,18787860666833",,2,,Carrer,604,,SANT MARTI,el Clot,HUTB-006749,EN,1,,8,10-2013-0498,,"41,4091423925933",,ARAGO,65,9897
10,"2,19622281398838",,1,,Carrer,171,,SANT MARTI,el Poblenou,HUTB-037107,01,2,,6,10-2013-0501,,"41,4001229957311",,PALLARS,68,9898
10,"2,19622281398838",,1,,Carrer,171,,SANT MARTI,el Poblenou,HUTB-006842,PR,2,,7,10-2013-0503,,"41,4001229957311",,PALLARS,68,9899
10,"2,17831209394708",,2,,Carrer,644,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006876,PR,1,,6,10-2013-0510,,"41,4106330683609",,CORSEGA,64,9900
10,"2,20254944000526",,1,,Carrer,105,,SANT MARTI,Provençals del Poblenou,HUTB-006938,BJ,1,,4,10-2013-0513,,"41,4100692700504",,MARROC,71,9901
10,"2,18056559014063",,1,,Carrer,703,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-003548,1,2,,4,10-2013-0515,,"41,4126725978201",,CORSEGA,64,9902
10,"2,18056559014063",,1,,Carrer,703,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006957,EN,4,,3,10-2013-0516,,"41,4126725978201",,CORSEGA,64,9903
10,"2,21532205048276",,1,,Passeig,75,,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-006950,23,1,,10,10-2013-0517,,"41,404966450192",,GARCIA FARIA,69,9904
10,"2,21297856888673",,1,,Carrer,3,,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-006952,05,3,,13,10-2013-0519,,"41,4039844079464",,PROVENÇALS,69,9905
10,"2,18433571003558",E,2,,Carrer,16,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007009,02,2,,6,10-2013-0523,,"41,3911302004457",,BUENAVENTURA MUÑOZ,66,9906
10,"2,19991599408295",,1,,Carrer,73,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007024,02,3,,6,10-2013-0525,,"41,3913344052891",,SALVADOR ESPRIU,67,9907
10,"2,20097372255446",,2,,Carrer,184,,SANT MARTI,el Poblenou,HUTB-007025,01,1,,6,10-2013-0527,,"41,398279508926",,RAMON TURRO,68,9908
10,"2,20502241507707",,1,,Carrer,123,,SANT MARTI,el Poblenou,HUTB-006992,01,1,,4,10-2013-0536,,"41,4001058204492",,MARIA AGUILO,68,9909
10,"2,20846521208005",,1,,Passatge,19,,SANT MARTI,Provençals del Poblenou,HUTB-006925,,,,3,10-2013-0537,,"41,4102178954785",,TREBALL,71,9910
10,"2,20105688508802",,2,,Plaça,8,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-006915,05,2,,4,10-2013-0541,,"41,3931600936763",,TIRANT LO BLANC,67,9911
10,"2,20196491161388",,2,,Passatge,6,,SANT MARTI,el Poblenou,HUTB-006905,02,3,,4,10-2013-0542,,"41,3980147666905",,BORI,68,9912
10,"2,18056559014063",,1,,Carrer,703,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006785,PR,3,,5,10-2013-0558,,"41,4126725978201",,CORSEGA,64,9913
10,"2,18056559014063",,1,,Carrer,703,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006784,1,1,,4,10-2013-0559,,"41,4126725978201",,CORSEGA,64,9914
10,"2,18056559014063",,1,,Carrer,703,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006827,PR,4,,4,10-2013-0560,,"41,4126725978201",,CORSEGA,64,9915
10,"2,18056559014063",,1,,Carrer,703,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006781,3,2,,4,10-2013-0561,,"41,4126725978201",,CORSEGA,64,9916
10,"2,18056559014063",,1,,Carrer,703,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-006773,2,4,,5,10-2013-0562,,"41,4126725978201",,CORSEGA,64,9917
10,"2,19012882026899",,1,,Gran Via,849,,SANT MARTI,el Clot,HUTB-006768,01,1A,,7,10-2013-0566,,"41,4061484029111",,CORTS CATALANES,65,9918
10,"2,21664919601424",,1,,Rambla,35,,SANT MARTI,el Besòs i el Maresme,HUTB-006766,07,3,,7,10-2013-0567,,"41,4129151909833",,PRIM,70,9919
10,"2,19194406262142",,1,,Carrer,21,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007130,01,1,,6,10-2013-0570,,"41,3918017897499",,RAMON TURRO,67,9920
10,"2,18963220626697",,2,,Carrer,16,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007112,01,5,,4,10-2013-0573,,"41,3916950864977",,LLULL,67,9921
10,"2,20339311360391",,2,,Carrer,118,,SANT MARTI,Provençals del Poblenou,HUTB-007271,4,2,,2,10-2013-0578,,"41,4081814076482",,BAC DE RODA,71,9922
10,"2,19873302864301",,2,,Carrer,18,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007415,04,1,,8,10-2013-0579,,"41,391407142036",,ARQUITECTE SERT,67,9923
10,"2,20049559017108",,2,,Plaça,2,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007169,02,2,,11,10-2013-0588,,"41,3925711841086",,TIRANT LO BLANC,67,9924
10,"2,19583749190587",,2,,Carrer,120,122,SANT MARTI,el Poblenou,HUTB-007126,02,1,,6,10-2013-0593,,"41,3978578715298",,PUJADES,68,9925
10,"2,19987766885315",,1,,Carrer,49,,SANT MARTI,el Poblenou,HUTB-007110,03,2,,5,10-2013-0595,,"41,4002348247415",,LLACUNA,68,9926
10,"2,20248032090103",,2,,Rambla,240,,SANT MARTI,la Verneda i la Pau,HUTB-007122,04,2,,5,10-2013-0598,,"41,4244234071886",,PRIM,73,9927
10,"2,19725050836429",,1,,Carrer,33,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007152,02,1,,7,10-2013-0599,,"41,3893481036796",,SALVADOR ESPRIU,67,9928
10,"2,20023457605486",,2,,Carrer,232,,SANT MARTI,el Poblenou,HUTB-007346,1,2,,6,10-2013-0600,,"41,4028472554762",,PALLARS,68,9929
10,"2,19683041696855",,1,,Carrer,63,,SANT MARTI,el Poblenou,HUTB-007075,01,3,,4,10-2013-0601,,"41,3974231600597",,BADAJOZ,68,9930
10,"2,2056639053909",,2,,Carrer,22,,SANT MARTI,el Poblenou,HUTB-036815,02,6,,4,10-2013-0603,,"41,4000523687301",,AMISTAT,68,9931
10,"2,19426638445153",,1,,Carrer,27,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007140,04,2,,4,10-2013-0605,,"41,392452591459",,ROSA SENSAT,67,9932
10,"2,19552919614573",,2,,Carrer,110,,SANT MARTI,el Poblenou,HUTB-013253,01,2,,7,10-2013-0608,,"41,4038243090779",,LLACUNA,68,9933
10,"2,21297856888673",,1,,Carrer,5,,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-007125,02,2,,4,10-2013-0613,,"41,4039844079464",,PROVENÇALS,69,9934
10,"2,18814846369638",,1,,Carrer,11,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007128,03,2,,7,10-2013-0614,,"41,3925612198362",,PUJADES,66,9935
10,"2,19649765530544",8,1,,Carrer,167,171,SANT MARTI,el Poblenou,HUTB-007157,04,4,,6,10-2013-0616,,"41,4037225631682",,SANCHO DE AVILA,68,9936
10,"2,1837510843509",,2,,Carrer,42,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-007369,BJ,1,,4,10-2013-0621,,"41,4142606327013",,RUIZ DE PADRON,64,9937
10,"2,20352120645572",,1,,Carrer,211,,SANT MARTI,el Poblenou,HUTB-036819,05,1,,5,10-2013-0624,,"41,3987624812288",,DOCTOR TRUETA,68,9938
10,"2,1985576742185",,1,,Carrer,47,49,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007373,5,2,,5,10-2013-0626,,"41,3903243706578",,SALVADOR ESPRIU,67,9939
10,"2,20050303933818",B,2,,Passatge,26,,SANT MARTI,el Poblenou,HUTB-007338,01,1,,7,10-2013-0628,,"41,3970920048543",,MAS DE RODA,68,9940
10,"2,20623203472581",,1,,Carrer,249,251,SANT MARTI,la Verneda i la Pau,HUTB-007247,05,3,,5,10-2013-0635,,"41,4199316043141",,ANDRADE,73,9941
10,"2,20860975028039",,1,,Passeig,191,,SANT MARTI,el Poblenou,HUTB-007383,6,3,,6,10-2013-0640,,"41,4019504620051",,TAULAT,68,9942
10,"2,19518485209438",,1,,Carrer,281,,SANT MARTI,Sant Martí de Provençals,HUTB-007352,7,2,,4,10-2013-0641,,"41,4174635338926",,PROVENÇALS,72,9943
10,"2,20624130107263",,2,,Carrer,70,,SANT MARTI,el Poblenou,HUTB-007382,01,1,,6,10-2013-0645,,"41,3997164824365",,TAULAT,68,9944
10,"2,21043061450629",,1,,Passeig,235,,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-007384,6,1,,6,10-2013-0649,,"41,4034435343593",,TAULAT,69,9945
10,"2,20043438056954",,2,,Carrer,10,,SANT MARTI,el Poblenou,HUTB-007421,1,,,6,10-2013-0689,,"41,3949511192012",,BADAJOZ,68,9946
10,"2,20043438056954",,2,,Carrer,10,,SANT MARTI,el Poblenou,HUTB-007419,2,,,6,10-2013-0690,,"41,3949511192012",,BADAJOZ,68,9947
10,"2,20043438056954",,2,,Carrer,10,,SANT MARTI,el Poblenou,HUTB-007420,3,,,6,10-2013-0691,,"41,3949511192012",,BADAJOZ,68,9948
10,"2,20043438056954",,2,,Carrer,10,,SANT MARTI,el Poblenou,HUTB-007416,4,,,6,10-2013-0692,,"41,3949511192012",,BADAJOZ,68,9949
10,"2,18025257941531",,2,,Carrer,276,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-007489,04,4,,6,10-2013-0698,B,"41,4139794061323",,INDUSTRIA,64,9950
10,"2,18350074941021",,1,,Carrer,309,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-007491,03,4,,6,10-2013-0702,,"41,4166295867443",,INDUSTRIA,64,9951
10,"2,20146287961986",B,2,,Carrer,150,,SANT MARTI,el Poblenou,HUTB-007524,06,5,,7,10-2013-0705,,"41,4061646984466",,LOPE DE VEGA,68,9952
10,"2,20199489754903",,1,,Carrer,121,,SANT MARTI,el Poblenou,HUTB-007525,PR,2,,5,10-2013-0707,,"41,4054731464624",,LOPE DE VEGA,68,9953
10,"2,19975304825297",,2,,Carrer,240,242,SANT MARTI,el Poblenou,HUTB-007561,04,4,,7,10-2013-0709,,"41,4050900519188",,PERE IV,68,9954
10,"2,19917085154527",,2,,Carrer,48,,SANT MARTI,el Poblenou,HUTB-007605,PR,3,,5,10-2013-0714,,"41,3993608637617",,ROC BORONAT,68,9955
10,"2,19412987630639",,2,,Carrer,36,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-015366,02,1,,10,10-2013-0716,,"41,3900936221364",,MOSCOU,67,9956
10,"2,18289841311753",,1,,Carrer,115,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-007541,04,1,,3,10-2013-0718,,"41,4127559256283",,MUNTANYA,64,9957
10,"2,18289841311753",,1,,Carrer,115,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-007540,02,1,,4,10-2013-0719,,"41,4127559256283",,MUNTANYA,64,9958
10,"2,18289841311753",,1,,Carrer,115,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-007539,03,1,,4,10-2013-0720,,"41,4127559256283",,MUNTANYA,64,9959
10,"2,20562843330342",,1,,Passeig,13,,SANT MARTI,el Poblenou,HUTB-007441,2,2,,3,10-2013-0722,,"41,3971122729354",,CALVELL,68,9960
10,"2,21338670727667",,1,,Passeig,57,,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-007515,2,2,,7,10-2013-0725,,"41,4035002897253",,GARCIA FARIA,69,9961
10,"2,18836077311559",,1,,Carrer,99,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007493,04,4,,4,10-2013-0726,,"41,3953080251946",,JOAN D'AUSTRIA,66,9962
10,"2,19323029088397",,2,,Carrer,52,54,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-013409,01,1,,9,10-2013-0727,,"41,3925021688293",,RAMON TURRO,67,9963
10,"2,20050303933818",B,2,,Passatge,26,,SANT MARTI,el Poblenou,HUTB-007859,04,2,,6,10-2013-0730,,"41,3970920048543",,MAS DE RODA,68,9964
10,"2,18991412043101",,2,,Carrer,46,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007750,07,1,,2,10-2013-0737,,"41,4002172956416",,TANGER,66,9965
10,"2,18991412043101",,2,,Carrer,46,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007751,07,2,,5,10-2013-0738,,"41,4002172956416",,TANGER,66,9966
10,"2,18991412043101",,2,,Carrer,46,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007752,07,3,,2,10-2013-0739,,"41,4002172956416",,TANGER,66,9967
10,"2,2049058667569",,2,,Rambla,16,,SANT MARTI,el Poblenou,HUTB-011514,03,5,,5,10-2014-0492,,"41,3984358349238",,POBLENOU,68,10236
10,"2,2021290460182",,2,,Passatge,10,,SANT MARTI,Provençals del Poblenou,HUTB-036818,BJ,,,7,10-2013-0748,,"41,4101066009199",,KLEIN,71,9968
10,"2,18220891183141",,2,,Carrer,538,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-007766,BJ,,,4,10-2013-0750,,"41,4084014055555",,MALLORCA,64,9969
10,"2,18806987327308",D,1,,Carrer,91,95,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007765,EN,1,,8,10-2013-0751,,"41,3935563821203",,MARINA,66,9970
10,"2,20160471094534",,1,,Carrer,89,,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007781,05,1,,6,10-2013-0755,,"41,3926031877065",,SALVADOR ESPRIU,67,9971
10,"2,18994935224652",B,2,,Carrer,48,50,SANT MARTI,la Vila Olímpica del Poblenou,HUTB-007829,03,3,,3,10-2013-0762,,"41,3909596676555",,SARDENYA,67,9972
10,"2,18753829569737",,1,,Carrer,61,,SANT MARTI,el Parc i la Llacuna del Poblenou,HUTB-007791,1,1,,3,10-2013-0764,,"41,3925065069953",,SARDENYA,66,9973
10,"2,20218909461499",,2,,Carrer,70,,SANT MARTI,el Poblenou,HUTB-007817,03,2,,8,10-2013-0771,,"41,4018455898665",,MARIA AGUILO,68,9974
10,"2,20502241507707",,1,,Carrer,123,,SANT MARTI,el Poblenou,HUTB-007892,AT,,,2,10-2013-0774,,"41,4001058204492",,MARIA AGUILO,68,9975
10,"2,19653148401124",,2,,Avinguda,162,,SANT MARTI,Provençals del Poblenou,HUTB-007744,04,2,,7,10-2013-0780,,"41,4059555492744",,DIAGONAL,71,9976
10,"2,21409202459",,1,,Passeig,69,71,SANT MARTI,Diagonal Mar i el Front Marítim del Poblenou,HUTB-008032,2,1,,8,10-2013-0796,,"41,4040327147903",,GARCIA FARIA,69,9977
10,"2,21331140733483",,2,,Carrer,162,,SANT MARTI,el Besòs i el Maresme,HUTB-008200,EN,1,,6,10-2013-0797,,"41,4144010168842",,VENEÇUELA,70,9978
10,"2,18014816862191",,2,,Carrer,276,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-008049,02,2,,5,10-2013-0800,,"41,4138490896595",,INDUSTRIA,64,9979
10,"2,20706927018349",,1,,Carrer,27,,SANT MARTI,el Poblenou,HUTB-008023,07,1,,4,10-2013-0803,,"41,3988042277915",,FERROCARRIL,68,9980
10,"2,20706927018349",,1,,Carrer,27,,SANT MARTI,el Poblenou,HUTB-008026,07,2,,5,10-2013-0804,,"41,3988042277915",,FERROCARRIL,68,9981
10,"2,20706927018349",,1,,Carrer,27,,SANT MARTI,el Poblenou,HUTB-008024,07,3,,4,10-2013-0805,,"41,3988042277915",,FERROCARRIL,68,9982
10,"2,20706927018349",,1,,Carrer,27,,SANT MARTI,el Poblenou,HUTB-008025,07,4,,4,10-2013-0806,,"41,3988042277915",,FERROCARRIL,68,9983
10,"2,20363850954967",,2,,Carrer,244,,SANT MARTI,el Poblenou,HUTB-008123,PR,2,,5,10-2013-0812,,"41,403774750121",,PUJADES,68,9984
10,"2,21783360576045",,1,,Carrer,465,,SANT MARTI,el Besòs i el Maresme,HUTB-008056,10,5,,9,10-2013-0816,,"41,4131699280756",,LLULL,70,9985
10,"2,21733421298646",,2,,Carrer,2,,SANT MARTI,el Besòs i el Maresme,HUTB-008050,11,3,,6,10-2013-0817,,"41,4135664732258",,JAUME FABRE,70,9986
10,"2,18265800826859",,1,,Carrer,39,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-009533,BJ,C,,4,10-2013-0819,,"41,4094418082297",,XIFRE,64,9987
10,"2,19565287989662",,2,,Carrer,150,156,SANT MARTI,el Poblenou,HUTB-008178,02,6,,4,10-2013-0820,,"41,4044971867429",,TANGER,68,9988
10,"2,19672997971903",,1,,Carrer,67,,SANT MARTI,el Poblenou,HUTB-007981,04,2,,6,10-2013-0824,,"41,3992302463869",,CIUTAT DE GRANADA,68,9989
10,"2,18051634761388",,2,,Carrer,78,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-008030,01,1,,4,10-2013-0829,,"41,411843856624",,FRESER,64,9990
10,"2,18084976038658",,1,,Carrer,15,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-008027,BJ,,,4,10-2013-0830,,"41,4117165953488",,FINESTRAT,64,9991
10,"2,18428824446239",,2,,Carrer,256,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-008047,AT,1,,5,10-2013-0837,,"41,4072311960102",,INDEPENDENCIA,64,9992
10,"2,18214021179378",B,2,,Carrer,114,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-008126,03,A,,3,10-2013-0838,,"41,4111803101006",,ROGENT,64,9993
10,"2,17712384287732",,2,,Carrer,306,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-008015,PR,1,,3,10-2013-0843,,"41,410916787477",,DOS DE MAIG,64,9994
10,"2,18274987990063",,2,,Carrer,284,,SANT MARTI,el Camp de l'Arpa del Clot,HUTB-008048,BJ,2,,3,10-2013-0846,,"41,4084044207371",,INDEPENDENCIA,64,9995
