Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,year,Valor
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,1997,1165.0
5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,1997,866.0
5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,1997,737.0
5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,1997,834.0
5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,1997,1192.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,1997,1280.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,1997,1320.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,1997,1423.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,1997,1396.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,1997,1255.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,1997,1287.0
5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,1997,1588.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,1997,1311.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,1997,1126.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,1997,1733.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,1997,1292.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,1997,1264.0
5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,1997,1521.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,1997,914.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,1997,225.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,1997,1445.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,1997,1456.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,1997,1754.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,1997,1143.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,1997,1311.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,1997,1301.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,1997,1179.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,1997,1241.0
5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,1997,1237.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,1997,1181.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,1997,1330.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5033,1997,998.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5034,1997,1115.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5035,1997,1141.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5036,1997,1490.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5037,1997,1278.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5038,1997,1066.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5039,1997,1476.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5040,1997,1210.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5041,1997,1156.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5042,1997,1073.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,1997,1246.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,1997,1195.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,1997,1386.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,1997,1071.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,1997,1097.0
5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,1997,1228.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,1997,1497.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,1997,1352.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,1997,1356.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,1997,1287.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,1997,1195.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,1997,912.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,1997,1441.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,1997,1252.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,1997,1547.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,1997,1439.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,1997,1490.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,1997,1117.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,1997,1460.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,1997,1561.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,1997,1463.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,1997,1505.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,1997,1555.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,1997,1259.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5067,1997,1206.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5068,1997,1383.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5069,1997,1640.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5070,1997,1403.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5071,1997,1438.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5072,1997,1510.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5073,1997,1503.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5074,1997,1541.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5075,1997,1698.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5076,1997,1293.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5077,1997,1243.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5078,1997,1717.0
5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5079,1997,1330.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5080,1997,1308.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5081,1997,1388.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5082,1997,1487.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5083,1997,1231.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5084,1997,1172.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5085,1997,1125.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5086,1997,1146.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5087,1997,1508.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5088,1997,1451.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5089,1997,1374.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5090,1997,1567.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5091,1997,1390.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,112,5092,1997,1275.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5093,1997,1003.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5094,1997,2538.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5095,1997,1638.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5096,1997,1063.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5097,1997,1408.0
5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,113,5098,1997,1322.0
6,Gràcia,28,Vallcarca i els Penitents,114,6001,1997,871.0
6,Gràcia,28,Vallcarca i els Penitents,114,6002,1997,1379.0
6,Gràcia,28,Vallcarca i els Penitents,114,6003,1997,2188.0
6,Gràcia,28,Vallcarca i els Penitents,114,6004,1997,1466.0
6,Gràcia,28,Vallcarca i els Penitents,115,6006,1997,950.0
6,Gràcia,28,Vallcarca i els Penitents,115,6007,1997,1131.0
6,Gràcia,28,Vallcarca i els Penitents,115,6008,1997,1862.0
6,Gràcia,28,Vallcarca i els Penitents,116,6009,1997,1092.0
6,Gràcia,28,Vallcarca i els Penitents,116,6010,1997,954.0
6,Gràcia,28,Vallcarca i els Penitents,117,6011,1997,1305.0
6,Gràcia,28,Vallcarca i els Penitents,117,6012,1997,1090.0
6,Gràcia,29,el Coll,118,6013,1997,1638.0
6,Gràcia,29,el Coll,118,6014,1997,1333.0
6,Gràcia,29,el Coll,118,6015,1997,1287.0
6,Gràcia,29,el Coll,118,6016,1997,1245.0
6,Gràcia,29,el Coll,118,6017,1997,1155.0
6,Gràcia,30,la Salut,119,6018,1997,1308.0
6,Gràcia,30,la Salut,119,6019,1997,1391.0
6,Gràcia,30,la Salut,119,6020,1997,1089.0
6,Gràcia,30,la Salut,119,6021,1997,1302.0
6,Gràcia,30,la Salut,120,6022,1997,1070.0
6,Gràcia,30,la Salut,120,6023,1997,1467.0
6,Gràcia,30,la Salut,120,6024,1997,1686.0
6,Gràcia,30,la Salut,120,6025,1997,1459.0
6,Gràcia,30,la Salut,120,6026,1997,916.0
6,Gràcia,30,la Salut,120,6027,1997,1170.0
6,Gràcia,31,la Vila de Gràcia,121,6028,1997,1282.0
6,Gràcia,31,la Vila de Gràcia,121,6029,1997,1173.0
6,Gràcia,31,la Vila de Gràcia,121,6030,1997,1373.0
6,Gràcia,31,la Vila de Gràcia,121,6031,1997,1083.0
6,Gràcia,31,la Vila de Gràcia,121,6032,1997,1056.0
6,Gràcia,31,la Vila de Gràcia,122,6033,1997,1378.0
6,Gràcia,31,la Vila de Gràcia,122,6034,1997,1128.0
6,Gràcia,31,la Vila de Gràcia,122,6035,1997,1020.0
6,Gràcia,31,la Vila de Gràcia,122,6036,1997,1392.0
6,Gràcia,31,la Vila de Gràcia,123,6037,1997,1069.0
6,Gràcia,31,la Vila de Gràcia,123,6038,1997,1278.0
6,Gràcia,31,la Vila de Gràcia,123,6039,1997,1547.0
6,Gràcia,31,la Vila de Gràcia,124,6040,1997,1674.0
6,Gràcia,31,la Vila de Gràcia,124,6041,1997,1567.0
6,Gràcia,31,la Vila de Gràcia,124,6042,1997,1428.0
6,Gràcia,31,la Vila de Gràcia,125,6043,1997,1113.0
6,Gràcia,31,la Vila de Gràcia,125,6044,1997,1347.0
6,Gràcia,31,la Vila de Gràcia,126,6045,1997,1174.0
6,Gràcia,31,la Vila de Gràcia,126,6046,1997,1122.0
6,Gràcia,31,la Vila de Gràcia,126,6047,1997,1203.0
6,Gràcia,31,la Vila de Gràcia,126,6048,1997,1250.0
6,Gràcia,31,la Vila de Gràcia,127,6049,1997,1116.0
6,Gràcia,31,la Vila de Gràcia,127,6050,1997,1178.0
6,Gràcia,31,la Vila de Gràcia,127,6051,1997,1193.0
6,Gràcia,31,la Vila de Gràcia,128,6052,1997,1502.0
6,Gràcia,31,la Vila de Gràcia,128,6053,1997,1379.0
6,Gràcia,31,la Vila de Gràcia,128,6054,1997,1463.0
6,Gràcia,31,la Vila de Gràcia,129,6055,1997,1163.0
6,Gràcia,31,la Vila de Gràcia,129,6056,1997,1462.0
6,Gràcia,31,la Vila de Gràcia,129,6057,1997,1469.0
6,Gràcia,31,la Vila de Gràcia,129,6058,1997,1572.0
6,Gràcia,31,la Vila de Gràcia,129,6059,1997,1384.0
6,Gràcia,31,la Vila de Gràcia,130,6060,1997,1637.0
6,Gràcia,31,la Vila de Gràcia,130,6061,1997,1120.0
6,Gràcia,31,la Vila de Gràcia,130,6062,1997,1224.0
6,Gràcia,31,la Vila de Gràcia,130,6063,1997,1432.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6064,1997,1809.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6065,1997,1018.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6066,1997,1015.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6067,1997,1642.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6068,1997,1505.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6069,1997,976.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,131,6070,1997,1720.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6071,1997,966.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6072,1997,1599.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6073,1997,1485.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6074,1997,1018.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6075,1997,1161.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,132,6076,1997,1439.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6077,1997,1217.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6078,1997,1233.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6079,1997,1087.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6080,1997,1191.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,133,6081,1997,1220.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6082,1997,1581.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6083,1997,1831.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6084,1997,1388.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6085,1997,1337.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6086,1997,921.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6087,1997,2056.0
6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,134,6088,1997,1241.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7001,1997,1508.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7002,1997,783.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7003,1997,1294.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7004,1997,1490.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7005,1997,1343.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7006,1997,1120.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7007,1997,1236.0
7,Horta-Guinardó,33,el Baix Guinardó,135,7008,1997,1585.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7009,1997,1099.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7010,1997,1302.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7011,1997,1102.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7012,1997,1566.0
7,Horta-Guinardó,33,el Baix Guinardó,136,7013,1997,1271.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7014,1997,893.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7015,1997,1376.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7016,1997,1279.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7017,1997,1697.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7018,1997,1582.0
7,Horta-Guinardó,33,el Baix Guinardó,137,7019,1997,1501.0
7,Horta-Guinardó,34,Can Baró,138,7020,1997,1481.0
7,Horta-Guinardó,34,Can Baró,138,7021,1997,1025.0
7,Horta-Guinardó,34,Can Baró,138,7022,1997,1145.0
7,Horta-Guinardó,34,Can Baró,138,7023,1997,1315.0
7,Horta-Guinardó,34,Can Baró,138,7024,1997,1386.0
7,Horta-Guinardó,34,Can Baró,138,7025,1997,1281.0
7,Horta-Guinardó,34,Can Baró,138,7026,1997,1235.0
7,Horta-Guinardó,35,el Guinardó,139,7027,1997,1795.0
7,Horta-Guinardó,35,el Guinardó,139,7028,1997,1369.0
7,Horta-Guinardó,35,el Guinardó,139,7029,1997,1283.0
7,Horta-Guinardó,35,el Guinardó,139,7030,1997,1369.0
7,Horta-Guinardó,35,el Guinardó,140,7031,1997,1460.0
7,Horta-Guinardó,35,el Guinardó,140,7032,1997,1320.0
7,Horta-Guinardó,35,el Guinardó,140,7033,1997,1461.0
7,Horta-Guinardó,35,el Guinardó,140,7034,1997,1482.0
7,Horta-Guinardó,35,el Guinardó,140,7035,1997,1581.0
7,Horta-Guinardó,35,el Guinardó,140,7036,1997,1262.0
7,Horta-Guinardó,35,el Guinardó,140,7037,1997,1442.0
7,Horta-Guinardó,35,el Guinardó,140,7038,1997,1362.0
7,Horta-Guinardó,35,el Guinardó,141,7039,1997,1232.0
7,Horta-Guinardó,35,el Guinardó,141,7040,1997,1307.0
7,Horta-Guinardó,35,el Guinardó,141,7041,1997,1228.0
7,Horta-Guinardó,35,el Guinardó,142,7042,1997,1371.0
7,Horta-Guinardó,35,el Guinardó,142,7043,1997,1393.0
7,Horta-Guinardó,35,el Guinardó,142,7044,1997,1276.0
7,Horta-Guinardó,35,el Guinardó,142,7045,1997,1391.0
7,Horta-Guinardó,35,el Guinardó,142,7046,1997,1309.0
7,Horta-Guinardó,35,el Guinardó,143,7047,1997,1389.0
7,Horta-Guinardó,35,el Guinardó,143,7048,1997,1282.0
7,Horta-Guinardó,35,el Guinardó,143,7049,1997,1283.0
7,Horta-Guinardó,35,el Guinardó,143,7050,1997,1181.0
7,Horta-Guinardó,35,el Guinardó,143,7051,1997,1725.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7052,1997,1247.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7053,1997,1603.0
7,Horta-Guinardó,36,la Font d'en Fargues,144,7054,1997,1640.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7055,1997,1217.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7056,1997,1226.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7057,1997,1471.0
7,Horta-Guinardó,36,la Font d'en Fargues,145,7058,1997,1406.0
7,Horta-Guinardó,37,el Carmel,146,7059,1997,1414.0
7,Horta-Guinardó,37,el Carmel,146,7060,1997,1991.0
7,Horta-Guinardó,37,el Carmel,147,7061,1997,1257.0
7,Horta-Guinardó,37,el Carmel,147,7062,1997,1423.0
7,Horta-Guinardó,37,el Carmel,147,7063,1997,1618.0
7,Horta-Guinardó,37,el Carmel,147,7064,1997,1725.0
7,Horta-Guinardó,37,el Carmel,147,7065,1997,1895.0
7,Horta-Guinardó,37,el Carmel,147,7066,1997,1798.0
7,Horta-Guinardó,37,el Carmel,147,7067,1997,1662.0
7,Horta-Guinardó,37,el Carmel,147,7068,1997,1308.0
7,Horta-Guinardó,37,el Carmel,147,7069,1997,1452.0
7,Horta-Guinardó,37,el Carmel,147,7070,1997,1400.0
7,Horta-Guinardó,37,el Carmel,148,7071,1997,1469.0
7,Horta-Guinardó,37,el Carmel,148,7072,1997,1336.0
7,Horta-Guinardó,37,el Carmel,148,7073,1997,1318.0
7,Horta-Guinardó,37,el Carmel,148,7074,1997,1775.0
7,Horta-Guinardó,37,el Carmel,148,7075,1997,1323.0
7,Horta-Guinardó,37,el Carmel,148,7076,1997,1553.0
7,Horta-Guinardó,37,el Carmel,148,7077,1997,1373.0
7,Horta-Guinardó,37,el Carmel,148,7078,1997,1349.0
7,Horta-Guinardó,37,el Carmel,148,7079,1997,1732.0
7,Horta-Guinardó,37,el Carmel,148,7080,1997,1650.0
7,Horta-Guinardó,38,la Teixonera,149,7081,1997,1923.0
7,Horta-Guinardó,38,la Teixonera,149,7082,1997,1278.0
7,Horta-Guinardó,38,la Teixonera,149,7083,1997,1428.0
7,Horta-Guinardó,38,la Teixonera,149,7084,1997,1352.0
7,Horta-Guinardó,38,la Teixonera,149,7085,1997,1199.0
7,Horta-Guinardó,38,la Teixonera,149,7086,1997,1407.0
7,Horta-Guinardó,38,la Teixonera,149,7087,1997,1677.0
7,Horta-Guinardó,38,la Teixonera,149,7088,1997,1072.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7089,1997,1325.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7090,1997,1372.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7091,1997,1195.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7092,1997,1601.0
7,Horta-Guinardó,43,Horta,156,7122,1997,1271.0
7,Horta-Guinardó,39,Sant Genís dels Agudells,150,7093,1997,1713.0
7,Horta-Guinardó,40,Montbau,151,7094,1997,1192.0
7,Horta-Guinardó,40,Montbau,151,7095,1997,1394.0
7,Horta-Guinardó,40,Montbau,151,7096,1997,1525.0
7,Horta-Guinardó,40,Montbau,151,7097,1997,1170.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7098,1997,1408.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7099,1997,1154.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7100,1997,1397.0
7,Horta-Guinardó,41,la Vall d'Hebron,152,7101,1997,1487.0
7,Horta-Guinardó,42,la Clota,153,7102,1997,447.0
7,Horta-Guinardó,43,Horta,154,7103,1997,1281.0
7,Horta-Guinardó,43,Horta,154,7104,1997,1704.0
7,Horta-Guinardó,43,Horta,154,7105,1997,1124.0
7,Horta-Guinardó,43,Horta,154,7106,1997,1245.0
7,Horta-Guinardó,43,Horta,154,7107,1997,1185.0
7,Horta-Guinardó,43,Horta,154,7108,1997,1273.0
7,Horta-Guinardó,43,Horta,154,7109,1997,1925.0
7,Horta-Guinardó,43,Horta,154,7110,1997,1096.0
7,Horta-Guinardó,43,Horta,154,7111,1997,1065.0
7,Horta-Guinardó,43,Horta,155,7112,1997,1166.0
7,Horta-Guinardó,43,Horta,155,7113,1997,1058.0
7,Horta-Guinardó,43,Horta,155,7114,1997,1180.0
7,Horta-Guinardó,43,Horta,155,7115,1997,1004.0
7,Horta-Guinardó,43,Horta,155,7116,1997,1563.0
7,Horta-Guinardó,43,Horta,155,7117,1997,979.0
7,Horta-Guinardó,43,Horta,155,7118,1997,1190.0
7,Horta-Guinardó,43,Horta,156,7119,1997,1234.0
7,Horta-Guinardó,43,Horta,156,7120,1997,1267.0
7,Horta-Guinardó,43,Horta,156,7121,1997,1282.0
7,Horta-Guinardó,43,Horta,156,7123,1997,1389.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8001,1997,1389.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8002,1997,1095.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8003,1997,1393.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8004,1997,1405.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8005,1997,1302.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8006,1997,1365.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8007,1997,1235.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,157,8008,1997,1578.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,158,8009,1997,1532.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8010,1997,984.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8011,1997,790.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8012,1997,1234.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8013,1997,1302.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,159,8014,1997,1163.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8015,1997,1392.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8016,1997,1150.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8017,1997,1440.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8018,1997,1592.0
8,Nou Barris,44,Vilapicina i la Torre Llobeta,160,8019,1997,1524.0
8,Nou Barris,45,Porta,161,8020,1997,1178.0
8,Nou Barris,45,Porta,161,8021,1997,1447.0
8,Nou Barris,45,Porta,161,8022,1997,1341.0
8,Nou Barris,45,Porta,161,8023,1997,1346.0
8,Nou Barris,45,Porta,161,8024,1997,1321.0
8,Nou Barris,45,Porta,161,8025,1997,1216.0
8,Nou Barris,45,Porta,161,8026,1997,1069.0
8,Nou Barris,45,Porta,162,8027,1997,1340.0
8,Nou Barris,45,Porta,162,8028,1997,1334.0
8,Nou Barris,45,Porta,162,8029,1997,1159.0
8,Nou Barris,45,Porta,162,8030,1997,1223.0
8,Nou Barris,45,Porta,163,8031,1997,1447.0
8,Nou Barris,45,Porta,163,8032,1997,1468.0
8,Nou Barris,45,Porta,163,8033,1997,1481.0
8,Nou Barris,45,Porta,163,8034,1997,1182.0
8,Nou Barris,45,Porta,163,8035,1997,1554.0
8,Nou Barris,45,Porta,163,8036,1997,1553.0
8,Nou Barris,45,Porta,163,8037,1997,1501.0
8,Nou Barris,46,el Turó de la Peira,164,8038,1997,1452.0
8,Nou Barris,46,el Turó de la Peira,164,8039,1997,1627.0
8,Nou Barris,46,el Turó de la Peira,164,8040,1997,2501.0
8,Nou Barris,46,el Turó de la Peira,164,8041,1997,1970.0
8,Nou Barris,46,el Turó de la Peira,164,8042,1997,1420.0
8,Nou Barris,46,el Turó de la Peira,164,8043,1997,105.0
8,Nou Barris,46,el Turó de la Peira,165,8044,1997,1239.0
8,Nou Barris,46,el Turó de la Peira,165,8045,1997,1589.0
8,Nou Barris,46,el Turó de la Peira,165,8046,1997,1467.0
8,Nou Barris,46,el Turó de la Peira,165,8047,1997,1468.0
8,Nou Barris,47,Can Peguera,166,8048,1997,1154.0
8,Nou Barris,47,Can Peguera,166,8049,1997,1120.0
8,Nou Barris,48,la Guineueta,167,8050,1997,1622.0
8,Nou Barris,48,la Guineueta,167,8051,1997,1010.0
8,Nou Barris,48,la Guineueta,167,8052,1997,1012.0
8,Nou Barris,48,la Guineueta,167,8053,1997,1323.0
8,Nou Barris,48,la Guineueta,167,8054,1997,1968.0
8,Nou Barris,48,la Guineueta,167,8055,1997,2282.0
8,Nou Barris,48,la Guineueta,167,8215,1997,1448.0
8,Nou Barris,48,la Guineueta,168,8056,1997,1718.0
8,Nou Barris,48,la Guineueta,168,8057,1997,1568.0
8,Nou Barris,48,la Guineueta,168,8058,1997,1946.0
8,Nou Barris,48,la Guineueta,168,8059,1997,1258.0
8,Nou Barris,49,Canyelles,169,8060,1997,1574.0
8,Nou Barris,49,Canyelles,169,8061,1997,2055.0
8,Nou Barris,49,Canyelles,169,8062,1997,1551.0
8,Nou Barris,49,Canyelles,169,8063,1997,1466.0
8,Nou Barris,49,Canyelles,169,8064,1997,2098.0
8,Nou Barris,50,les Roquetes,170,8065,1997,1666.0
8,Nou Barris,50,les Roquetes,170,8066,1997,1554.0
8,Nou Barris,50,les Roquetes,170,8067,1997,1657.0
8,Nou Barris,50,les Roquetes,170,8068,1997,1724.0
8,Nou Barris,50,les Roquetes,170,8069,1997,1545.0
